COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO
105001015211;INSTITUCION EDUCATIVA LA LIBERTAD;;DIAG 17 DD # 56 B 49;S;105001015211;-75,541075689;6,239640218;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2215615;FIJO
105001015229;INSTITUCION EDUCATIVA VILLA TURBAY;;CR 2 # 55 F 17;S;105001015229;-75,530133257;6,235703914;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2698211;FIJO
105001015831;INSTITUCION EDUCATIVA VALLEJUELOS;;CR 104 C # 62-20;S;105001015831;-75,614425649;6,276813703;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4262975;FIJO
105001011428;ESCUELA TRICENTENARIO;;CR 63 A # 94 A 23;N;105001016420;-75,565830964;6,290369315;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2671734;FIJO
105001016420;INSTITUCION EDUCATIVA TRICENTENARIO;;CR 63 A # 94 A 629;S;105001016420;-75,564843664;6,291966912;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4713914;FIJO
105001017132;INSTITUCION EDUCATIVA FE Y ALEGRIA SAN JOSE;;CLL 86 # 92-60;S;105001017132;-75,589985319;6,291269344;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;4414908;FIJO
105001017400;INSTITUCION EDUCATIVA LAS GOLONDRINAS;;CLL 65 # 16 D 198;S;105001017400;-75,539602508;6,25665387;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2845326;FIJO
105001017876;INSTITUCION EDUCATIVA FRANCISCO LUIS HERNANDEZ;;CLL 87 # 50 AA 21;S;105001017876;-75,559989317;6,278664783;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2585010;FIJO
105001002658;ESCUELA ALEJO PIMIENTA;;CLL 96 # 70-43;N;105001017965;-75,573951568;6,29144924;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN BÁSICA SECUNDARIA;2371508;FIJO
105001017965;INSTITUCION EDUCATIVA MANUEL JOSE GOMEZ;INJGOMEZ@EDUCAME.GOV.CO;CR 71 # 97-101;S;105001017965;-75,573582944;6,294065152;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;ESPECIAL;EDUCACIÓN MEDIA;4715574;FIJO
105001018759;INSTITUCION EDUCATIVA FE Y ALEGRIA EL LIMONAR;;CLL 4 # 4 A ESTE 155;S;105001018759;-75,642249;6,174378;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3370653;FIJO
405001021265;ESCUELA VENTANITAS;IVENTANI@EDUCAME.GOV.CO;CR 3 A ESTE CON CLL 4 BB;N;105001018759;-75,644494;6,175561;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;ORGANIZACIÓN CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2867759;FIJO
105001019011;INSTITUCION EDUCATIVA SAUL LONDOÑO LONDOÑO;;CLL 48 DD # 99 F 99;S;105001019011;-75,616303991;6,268431442;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4922768;FIJO
105001000345;ESCUELA STA MARIA GORETTI;;CLL 67 # 48 A 32;N;105001019062;-75,559003905;6,263603178;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2334295;FIJO
105001019062;INSTITUCION EDUCATIVA ALFONSO MORA NARANJO`;;CR 48 A # 77-68;S;105001019062;-75,556997047;6,271177582;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2118237;FIJO
105001002267;ESCUELA SOR MARIA LUISA COURBIN;;CR 12 # 52-44;N;105001019089;-75,538441832;6,233761127;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2260591;FIJO
105001002879;ESCUELA HOG ANTIOQUIA;;CLL 52 A # 12-34;N;105001019089;-75,539199682;6,234325744;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2260631;FIJO
105001019089;INSTITUCION EDUCATIVA VIDA PARA TODOS;;CR 12 # 52-20;S;105001019089;-75,539013917;6,233723235;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2260571;FIJO
105001001325;ESCUELA RAFAEL J MEJIA C;IRMEJIA@EDUCAME.GOC.CO;CLL 102 # 74 A 109;N;105001019194;-75,575358398;6,300198847;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2672681;FIJO
105001019194;INSTITUCION EDUCATIVA EL PEDREGAL;;CLL 102 # 74 A 47;S;105001019194;-75,575358398;6,300198847;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4783320;FIJO
105001012581;ESCUELA RUR REINO BELGICA;IRBELGIC@EPM.NET.CO;CR 23 # 94-33;N;105001019305;-75,538823274;6,284842044;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;5290254;FIJO
105001019305;INSTITUCION EDUCATIVA LA AVANZADA;IAVANZA@EPM.NET.CO;CR 27 # 106 BB 65;S;105001019305;-75,539208199;6,2944272;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;5721377;FIJO
105001000311;ESCUELA URB PEDRO NEL OSPINA;;CL 62 C # 105C-45;N;105001019330;-75,61691928;6,276603162;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4270846;FIJO
105001019330;INSTITUCION EDUCATIVA BARRIO STA MARGARITA;;CLL 62 D # 108 BB 160;S;105001019330;-75,62019632;6,27737934556;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4271046;FIJO
105001021555;ESCUELA STA MARGARITA;;CR 105 C # 62-68;N;105001019330;-75,6158516277;6,27645285847;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4271134;FIJO
105001008001;ESCUELA NIÑO JESUS DE PRAGA;;CLL57 C # 23-200;N;105001019429;-75,545828992;6,248734996;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2842112;FIJO
105001017396;ESCUELA URB EL PINAL;;CLL 56 EE # 25 AA 17;N;105001019429;-75,544055158;6,246195659;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2210099;FIJO
105001018309;ESCUELA COLINAS DE ENCISO;;CR 24 B # 57 EE 20;N;105001019429;-75,546127155;6,250209737;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2847983;FIJO
105001019429;INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO;;CR 24 B # 58-45;S;105001019429;-75,547096453;6,250244465;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2848292;FIJO
105001003182;ESCUELA URB PBRO FIDEL ANTONIO SALDARRIA;;CR 48 103A-7;N;105001019453;-75,5537401447;6,29421464151;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2368687;FIJO
105001019453;INSTITUCION EDUCATIVA VILLA DEL SOCORRO;IVSOCORR@EDUCAME.GOV.CO;CLL 104 C # 48-50;S;105001019453;-75,5540727863;6,29536275355;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;5218673;FIJO
105001026018;SECCION VILLA NIZA;;CL 104 A # 50-41;N;105001019453;-75,5565850978;6,29529678631;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;5218673;FIJO
105001019534;COLEGIO RODRIGO LARA BONILLA;IRLARA@EDUCAME.GOV.CO;CR 25 # 69 D 35 B. VERSALLES DOS;S;105001019534;-75,540766964;6,264129099;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2849094;FIJO
105001019674;INSTITUCION EDUCATIVA MIRAFLORES LUIS EDO VALENCIA GARCIA;;CLL 48 # 27-05;S;105001019674;-75,551516132;6,239058448;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2699227;FIJO
105001002917;ESCUELA CARDENAL CRISANTO LUQUE;;CR 71 C # 89 A 70;N;105001019798;-75,579358881;6,284286635;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2574197;FIJO
105001019798;ESCUELA ESP MPAL ALFONSO LOPEZ;;CR 71 C # 89 A 50;S;105001019798;-75,578947238;6,284447815;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2573944;FIJO
105001020036;ESCUELA MUNICIPAL KENNDY;;CLL 89 A # 72-50;N;105001019798;-75,57963227;6,28546742;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;2575852;FIJO
105001000027;ESCUELA ANTONIO JOSE RESTREPO;;CLL 2 # 79-42;N;105001019925;-75,602551029;6,212071329;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2383027;FIJO
105001001643;ESCUELA YERMO Y PARRES;;CR 79 # 2-15;N;105001019925;-75,6023301509;6,21221523835;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;3416578;FIJO
105001019925;INSTITUCION EDUCATIVA ALCALDIA DE MEDELLIN;;CLL 2B # 79-80;S;105001019925;-75,603465241;6,212620517;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;3419090;FIJO
105001002640;ESCUELA JOSE DE SAN MARTIN;;CL 39 # 38-21;N;105001020028;-75,562805748;6,237112401;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2396342;FIJO
105001020028;INSTITUCION EDUCATIVA EL SALVADOR;;CR 38 A # 34-207;S;105001020028;-75,564763996;6,234151214;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2169312;FIJO
105001020052;INSTITUCION EDUCATIVA PBRO RAFAEL GARCIA HERREROS;;CLL 64 # 91-20 URB CADIZ;S;105001020052;-75,60159805;6,278859925;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4263216;FIJO
105001020273;COLEGIO CIUDAD DON BOSCO;DONBOSCO@EPM.NET.CO;CRA 96 B # 78 C 11;S;105001020273;-75,5974494235;6,29219865189;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2641199;FIJO
105001020591;CENTRO EDUCATIVO CENT DE EDUC EL ARCA;ELARCA@EPM.NET.CO;CR 35 # 1-52;S;105001020591;-75,566309908;6,201847213;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;COMPLETA;PREESCOLAR;3111461;FIJO
105001020605;CENTRO EDUCATIVO CARRUSEL DE LA ALEGRIA;;CLL 66 # 39-25;S;105001020605;-75,551403198;6,257787701;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;PREESCOLAR;2541867;FIJO
105001015181;ESCUELA URB EL REFUGIO DEL NIÑO;;CR 114 # 36 C 61;N;105001021199;-75,62644857;6,249807467;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4964993;FIJO
105001017531;ESCUELA URB AMOR AL NIÑO;;CRA 115 # 39 BD 06;N;105001021199;-75,626541843;6,251853269;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;4921988;FIJO
105001021199;INSTITUCION EDUCATIVA LA INDEPENDENCIA;;CLL 39 D # 112-81;S;105001021199;-75,62462859;6,253171459;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4960611;FIJO
105001021547;INSTITUCION EDUCATIVA VILLA FLORA;IVFLORA@EDUCAME.CO;CLL 76AE # 83C 41;S;105001021547;-75,5923619042;6,27974494126;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2348424;FIJO
105001006491;ESCUELA MINERVA;;CLL 94 # 79 A - 20;N;105001021636;-75,583276786;6,292421768;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2576764;FIJO
105001007447;CONCENTRACION KENNEDY;;CR 76 # 92-131;N;105001021636;-75,5817374724;6,29066210756;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2574139;FIJO
105001007692;ESCUELA CAROLINA KENNEDY;;CR 76 A # 90-18;N;105001021636;-75,582227338;6,287400699;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2573224;FIJO
105001015857;ESCUELA EL PICACHO;IPICACHO@EDUCAME.GOV.CO;CR 83 # 94 B 40;N;105001021636;-75,5812944707;6,2907577604;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;4715003;FIJO
105001021636;INSTITUCION EDUCATIVA KENNEDY;;CR 77A# 92-199;S;105001021636;-75,581829049;6,29114943814;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4373272;FIJO
105001016462;ESCUELA BEATO DOMINGO ITURRATE;;CR 18 E # 56 F A 09;N;105001021873;-75,540091858;6,246314706;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA PRIMARIA;2845867;FIJO
105001021873;INSTITUCION EDUCATIVA SOL DE ORIENTE;;CR 23 # 56 EH 200;S;105001021873;-75,540815638;6,245232138;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2546176;FIJO
105001022101;INSTITUCION EDUCATIVA LAS NIEVES;;CLL 82 # 39-69;S;105001022101;-75,549166682;6,273487841;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;5710070;FIJO
105001002216;SECCION ESC URB LA FRANCIA;;CLL 109 # 51-71;N;105001023965;-75,556191724;6,30012616;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2369693;FIJO
105001005380;SECCION ESC MANUEL URIBE ANGEL;;CR 49 A # 107-65;N;105001023965;-75,553830073;6,298158526;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2581854;FIJO
105001005649;SECCION ESC URB JUAN BAUTISTA MONTINI;;CR 50 A # 114-10;N;105001023965;-75,553171566;6,302977296;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;5217992;FIJO
105001006548;ESCUELA URB LA ISLA;;CLL 112 # 47-39;N;105001023965;-75,550367165;6,301865448;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;2581053;FIJO
105001011983;SECCION ESC GERARDO DAVID GIRALDO;IGDAVID@EPMNET.CO;CR 49 C # 108-70;N;105001023965;-75,553260549;6,300299609;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN BÁSICA SECUNDARIA;5213916;FIJO
105001023965;INSTITUCION EDUCATIVA FINCA LA MESA;ILAMESA@EPM.NET.CO;CLL 118 # 51 A 03;S;105001023965;-75,554794307;6,303967074;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;2149155;FIJO
105001024073;INSTITUCION EDUCATIVA CASD JOSE MARIA ESPINOSA PRIETO;CASDMEDE@EPM.NET.CO;CL 99 NO 72-192;S;105001024073;-75,5752178133;6,29695734803;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACIÓN MEDIA;4721313;FIJO
105001024571;COLEGIO VIDA Y PAZ;;CR 50 N 57 69;S;105001024571;-75,564546946;6,255809381;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;MAÑANA;EDUCACIÓN MEDIA;5141044;FIJO
105001025704;COLEGIO MIGUEL ANTONIO RAMON MARTINEZ;;KR 45 # 55 - 19 PISO 5;S;105001025704;-75,561949702;6,251564527;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;FIN DE SEMANA;EDUCACIÓN MEDIA;2910273;FIJO
105001025763;INSTITUCION EDUCATIVA DEBORA ARANGO PEREZ;;CL 183 # 103 - 160;S;105001025763;-75,6265937388;6,22376650606;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;2562097;FIJO
105001026395;MANO DE DIOS;;KR 90 # 15 - 60;N;105001025763;-75,6216324544;6,22337746841;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN BÁSICA PRIMARIA;3411386;FIJO
105001025771;INSTITUCION EDUCATIVA JOAQUIN VALLEJO ARBELAEZ;;KR 19 # 59 C - 175;S;105001025771;-75,542305493;6,255680549;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;2845326;FIJO
105001025780;INSTITUCION EDUCATIVA PBRO ANTONIO JOSE BERNAL LONDOÑO SJ;;KR 63 # 106 A - 51;S;105001025780;-75,559260553;6,301157189;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;4641111;FIJO
105001025798;INSTITUCION EDUCATIVA ANGELA RESTREPO MORENO;;KR 12 E # 5 A - 34;S;105001025798;-75,6373488841;6,17706785029;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;3740170;FIJO
105001025844;INSTITUCION EDUCATIVA ANTONIO DERKA SANTO DOMINGO;;KR 28 # 107 - 295;S;105001025844;-75,53978562;6,296648454;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;5292917;FIJO
105001025984;INSTITUCION EDUCATIVA COL LOYOLA PARA LA CIENCIA Y LA INNOVACION;;KR 64 A # 113 A 05;S;105001025984;-75,559154553;6,30786711902;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;4641111;FIJO
105001025992;INSTITUCION EDUCATIVA NICANOR RESTREPO SANTAMARIA;;KR 97 # 69 C 71;S;105001025992;-75,606869;6,291848;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;4379554;FIJO
105001026000;SECCION LAS FLORES;;CLL 64 A # 105 A-50;S;105001026000;-75,6169064918;6,28168151254;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;4278910;FIJO
105001026131;INSTITUCION EDUCATIVA EL PINAL;;CL 56 #27A-10;S;105001026131;-75,5466303989;6,24434789485;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;2223647;FIJO
105001026352;INSTITUCION EDUCATIVA EL CORAZON;;KR 116 F # 34A 131;S;105001026352;-75,6294345827;6,24739439278;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;2528790;FIJO
105001026361;INSTITUCION EDUCATIVA JESUS MARIA VALLE;;CL 101 # 83 - 21;S;105001026361;-75,582351771;6,30028077;ACTIVA;05;ANTIOQUIA;05001;MEDELLÍN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACIÓN MEDIA;4380271;FIJO
